,Symbol,Q3 Date,Q3 Price,Q2 Date,Q2 Price,Q1 Date,Q1 Price,Q1 P/E,Q2 P/E,Q3 P/E,Q1 ROE,Q2 ROE,Q3 ROE,Sector,Q1 Rev Growth,Q1 Op Inc Growth,Q1 EPS Growth,Q2 Rev Growth,Q2 Op Inc Growth,Q2 EPS Growth,Q3 Rev Growth,Q3 Op Inc Growth,Q3 EPS Growth
193,FTNT,6/30/2020,137.27,3/31/2020,101.17,12/31/2019,106.76,162.4568403,169.45975,202.5375379,0.087147288,0.193921313,0.206104063,Information Technology,0.122191781,0.230769231,0.439498817,-0.061035156,-0.057432432,-0.091530221,0.066909343,0.045698925,0.135240616
194,CPRT,7/31/2020,93.25,4/30/2020,80.11,1/31/2020,101.46,143.415307,129.5946423,134.5979895,0.079401655,0.06465861,0.066492041,Industrials,0.037364905,0.0219143,-0.226126146,-0.043085162,-0.070469575,-0.126226218,-0.044881532,0.054402591,0.120745438
195,BA,6/30/2020,183.3,3/31/2020,149.14,12/31/2019,323.8333,-181.8596512,-134.3922389,-43.69575758,0.117210166,0.06497672,0.203651324,Industrials,0.029029029,-2.750595711,-1.867604426,-0.177626459,0.386116152,0.376788643,-0.301691507,-1.190687361,-2.780092634
196,AOS,6/30/2020,46.9078,3/31/2020,37.4314,12/31/2019,46.9075,84.33944353,117.9397601,112.2008562,0.054775618,0.031986636,0.040890176,Industrials,0.031172755,0.02393617,0.054669574,-0.151817819,-0.413852814,-0.429357402,0.04239284,0.285081241,0.317253765
197,RE,6/30/2020,204.7478,3/31/2020,189.6249,12/31/2019,271.0175,50.32858382,453.3270206,42.39013154,0.0238307,0.001935918,0.020555013,Financials,0.061342883,1.247158838,1.084438784,0.035479725,-1.158902817,-0.922320686,-0.024396933,-7.779322401,10.54692804
198,ALL,6/30/2020,96.4269,3/31/2020,90.6935,12/31/2019,110.6332,20.39819125,53.25971658,24.45386184,0.068197554,0.022711289,0.046320314,Financials,0.008907126,0.923275862,0.939938479,0.003571074,-0.703720305,-0.686034206,-0.003261837,1.338880484,1.315659042
199,COO,7/31/2020,282.93,4/30/2020,286.6705,1/31/2020,346.8543,190.4824167,1236.42233,253.7144022,0.024258182,0.003170402,0.01468007,Health Care,-0.065644881,-0.242155525,-0.247549587,-0.187712782,-0.742574257,-0.872674952,0.101543151,1.517482517,3.809790813
200,LNT,6/30/2020,47.5034,3/31/2020,47.5905,12/31/2019,53.5805,113.4590588,67.44285226,86.67895778,0.021091192,0.030267957,0.023815737,Utilities,-0.111189659,-0.44555479,-0.504407598,0.040449949,0.170292107,0.494208576,-0.166648466,-0.107275624,-0.223343348
201,LKQ,6/30/2020,26.2,3/31/2020,20.51,12/31/2019,35.7,78.13577229,43.34958983,67.09019126,0.028027845,0.029274068,0.023208335,Consumer Discretionary,-0.04381288,-0.105755433,-0.075886898,-0.002965254,0.107309953,0.035521996,-0.124831761,-0.212332714,-0.174603175
202,QRVO,6/27/2020,,3/28/2020,,12/28/2019,,85.77482213,189.0122016,129.336527,0.03718414,0.011738629,0.022274544,Information Technology,0.077321377,1.364797474,0.959139352,-0.093549103,-0.365673072,-0.686602994,-0.000407478,-0.033787023,0.944624034
203,GRMN,6/27/2020,,3/28/2020,,12/28/2019,,51.46333796,86.86241686,98.68004897,0.075266778,0.032664559,0.038849483,Consumer Discretionary,0.179636188,0.057611107,0.581169076,-0.223296003,-0.358165505,-0.554329448,0.01607157,0.061454119,0.143222415
204,STX,7/3/2020,57.2309,4/3/2020,45.1758,1/3/2020,57.2309,47.69241667,37.12886063,74.7173494,0.173770492,0.178571429,0.092893117,Information Technology,0.045771916,0.406593407,0.62000162,0.008160237,-0.020833333,0.013941667,-0.073951435,-0.289893617,-0.479268202
205,CCI,6/30/2020,167.35,3/31/2020,143.4046,12/31/2019,140.069,281.4848173,324.01688,350.59825,0.019830298,0.018278826,0.020354162,Real Estate,-0.037786775,-0.104018913,-0.140495725,-0.003506311,-0.039577836,-0.110588614,0.013370866,0.052197802,0.078516878
206,FFIV,6/30/2020,139.48,3/31/2020,106.63,12/31/2019,139.65,86.19784171,106.1175145,122.5979534,0.051064599,0.030717238,0.032439775,Information Technology,-0.035710414,0.066434786,0.037082795,0.024844328,-0.315829485,-0.379776682,-0.000337647,0.046870893,0.132231323
207,LDOS,7/3/2020,98.7501,4/3/2020,87.6421,1/3/2020,98.7501,77.47245414,109.7431513,88.13176471,0.053032523,0.034277198,0.043244771,Information Technology,0.041975309,0.048192771,0.147981699,-0.022004062,-0.264367816,-0.373467226,0.008653513,0.296875,0.330436634
208,VTR,6/30/2020,36.62,3/31/2020,26.4714,12/31/2019,55.4611,1825.146623,21.03743257,-86.9033584,0.001067487,0.043683187,-0.014907335,Real Estate,0.01306915,-0.410165357,-0.865756692,0.016114393,0.916319972,40.40506746,-0.068035895,-0.749160416,-1.334888341
209,KR,8/15/2020,,5/23/2020,,2/1/2020,,65.10554434,20.9363538,33.96402834,0.038014415,0.12954254,0.083401222,Consumer Staples,0.032851934,1.114173228,0.246425284,0.438029973,1.469273743,2.786391275,-0.266191725,-0.381598793,-0.322540587
210,WU,6/30/2020,21.62,3/31/2020,17.9489,12/31/2019,26.2429,82.29494343,42.49023696,55.23182211,-3.427848101,-1.180360721,-2.205722071,Information Technology,0.000612136,0.147416413,0.008156555,-0.090005353,0.029580574,0.324657405,-0.063277311,-0.048885077,-0.073339331
211,DHI,6/30/2020,55.3108,3/31/2020,33.7888,12/31/2019,52.2709,45.25377709,25.90684665,32.24636303,0.042171031,0.046156053,0.057087256,Consumer Discretionary,-0.202067912,-0.207241327,-0.142793532,0.119208098,0.187273075,0.129153464,0.197777778,0.259295027,0.315141385
212,UPS,6/30/2020,110.4762,3/31/2020,91.8651,12/31/2019,113.9823,-925.8373613,82.7261885,54.30080192,-0.032445669,0.292512883,0.405225762,Industrials,0.122830003,0.002349624,-1.061203387,-0.12315247,-0.497421472,10.02014459,0.134405323,1.063432836,0.832125136
213,PRU,6/30/2020,59.9062,3/31/2020,50.3109,12/31/2019,89.4104,32.02287376,-73.36851542,-9.812779792,0.017872138,-0.004483266,-0.036557051,Financials,0.517424088,-0.220869565,-0.195653426,-0.489994628,-1.251488095,-1.245598264,0.537985517,-5.899408284,-7.902804311
214,NI,6/30/2020,22.5471,3/31/2020,24.5646,12/31/2019,27.195,-73.60025126,124.8050643,-1839.747415,-0.023268245,0.01316752,-0.000830125,Utilities,0.499946323,-1.417582418,-21.94671202,0.149083882,4.9,1.532665765,-0.400373715,-0.381241565,-1.062290418
215,AFL,6/30/2020,35.7607,3/31/2020,33.7102,12/31/2019,51.8054,48.91093081,43.32963785,31.97424158,0.026969163,0.02143777,0.027362339,Financials,-0.010098885,0.019213175,0.013976909,0.003400638,-0.304308797,-0.265478955,-0.002965473,0.461935484,0.437576318
216,AES,6/30/2020,14.3556,3/31/2020,13.3393,12/31/2019,19.3812,-165.7341077,61.87953056,-115.017759,-0.026034713,0.056715242,-0.033712429,Utilities,-0.073904762,-0.439705882,-1.371426756,-0.038255862,0.320209974,2.843423978,-0.051753636,-0.159045726,-1.578976667
217,YUM,6/30/2020,86.487,3/31/2020,67.8412,12/31/2019,99.2727,63.06257582,250.9307036,128.8908204,-0.060878244,-0.01008628,-0.025407005,Consumer Discretionary,0.265123226,0.1375,0.932232724,-0.254427391,-0.542124542,-0.828254531,-0.051464766,0.2,1.481913005
218,HBAN,6/30/2020,9.04,3/31/2020,8.0883,12/31/2019,14.5921,48.20106663,174.3325221,61.99529547,0.026875795,0.004078511,0.012181257,Financials,-0.03030303,-0.15261959,-0.144492172,-0.000868056,-0.844086022,-0.846728108,0.027801911,2.120689655,2.142672414
219,PGR,6/30/2020,80.0089,3/31/2020,73.6497,12/31/2019,69.9611,38.34532087,61.85584517,26.24063119,0.078313782,0.048712678,0.107398654,Financials,0.098325382,0.310550199,0.272616938,-0.046611721,-0.33441535,-0.347399287,0.020890845,1.519995665,1.560785104
220,HUM,6/30/2020,387.75,3/31/2020,313.4961,12/31/2019,365.1387,95.0936707,88.02480029,28.21644871,0.042535515,0.038284096,0.126803552,Health Care,0.002483701,-0.582949309,-0.253081701,0.163580056,1.966850829,-0.072485924,0.011710849,1.267225326,2.858535147
221,CMA,6/30/2020,38.1,3/31/2020,28.8108,12/31/2019,69.196,37.04172491,-62.49727385,46.86637168,0.036713525,-0.00878141,0.014483466,Financials,-0.038004751,-0.056451613,-0.053173642,-0.074074074,-1.245014245,-1.246774729,-0.042666667,2.627906977,2.763487277
222,DXC,6/30/2020,16.5,3/31/2020,13.05,12/31/2019,36.8618,115.1032182,-0.946769099,-20.41412195,0.0093725,-0.730407524,-0.044633137,Information Technology,0.035044321,1.093859211,1.039099509,-0.041027684,-19.71276596,-44.04049961,-0.065005192,0.959636157,0.941361258
223,BK,6/30/2020,38.3221,3/31/2020,33.1048,12/31/2019,49.1443,31.28881069,30.29052042,35.92438705,0.034713015,0.023818204,0.021740623,Financials,0.237503238,0.415695416,0.415834355,-0.140226036,-0.326564215,-0.304175925,-0.023855891,-0.037489813,-0.023945247
224,WBA,8/31/2020,38.02,5/31/2020,,2/29/2020,,41.8278595,-21.94030191,89.63750134,0.039925798,-0.082364855,0.018074333,Consumer Staples,0.043128804,0.217176703,0.131034847,-0.033193747,-2.342254663,-2.824405068,0.003320724,-1.392749245,-1.220387369
225,GWW,9/30/2020,356.769989,6/30/2020,312.7732,3/31/2020,246.1357,76.54393445,147.3326389,79.67863088,0.09558011,0.059097978,0.112623182,Industrials,-0.033932813,-0.464497041,-0.554308269,0.054092027,-0.121546961,0.683107217,-0.054648451,0.289308176,-0.339811109
226,VFC,6/27/2020,,3/28/2020,,12/28/2019,,84.86410068,-46.40479467,-77.76267992,0.101804891,-0.144095285,-0.09806125,Consumer Discretionary,-0.002511443,-0.042670764,-0.28003942,-0.574838703,-1.767536503,-2.064559174,-0.252087643,0.419419111,0.405770848
227,RTX,6/30/2020,61.1647,3/31/2020,58.4084,12/31/2019,92.0323,69.80122561,-959.4107487,-23.94434527,0.027361517,-0.002106011,-0.057047229,Industrials,0.002821092,-0.257039421,-0.007572165,-0.418955552,-0.298863021,-1.046174032,0.237764085,-3.903474903,-40.95877135
228,PHM,9/30/2020,46.290001,6/30/2020,34.03,3/31/2020,22.2463,29.43910034,26.26045766,29.89217249,0.036834828,0.059576176,0.066730128,Consumer Discretionary,0.11310211,0.190647993,0.239622471,-0.239295266,-0.394957231,-0.389224316,0.130197649,0.732610731,0.714849074
229,PKI,7/5/2020,,4/5/2020,,12/29/2019,,162.8754022,249.7011829,81.58072231,0.022922898,0.012198586,0.046221975,Health Care,0.139439515,0.357965954,0.128079099,-0.190069224,-0.579178361,-0.49076232,0.244210571,2.930867016,3.066094051
230,MSFT,6/30/2020,203.0192,3/31/2020,156.8927,12/31/2019,156.4554,103.2962899,111.9932545,138.6989768,0.105795167,0.09390311,0.094688261,Information Technology,0.116502798,0.096445498,0.093635149,-0.051075706,-0.070744183,-0.075081043,0.08600554,0.037754865,0.044849419
231,MDT,7/31/2020,96.48,4/24/2020,98.6524,1/24/2020,117.7453,83.09805376,206.1010511,267.449692,0.036963403,0.012732326,0.009682679,Health Care,0.001427459,0.213175426,0.403856062,-0.222884541,-0.807199512,-0.662187531,0.085042521,1.129746835,-0.246354406
232,LHX,7/3/2020,208.6273,4/3/2020,177.7393,1/3/2020,208.6273,119.2042245,179.6231728,132.3731449,0.017399389,0.009909581,0.012804271,Industrials,0.090498759,0.052505967,-0.080445336,-0.04263245,-0.571428571,-0.434620637,-0.039126675,0.566137566,0.313134784
233,HES,6/30/2020,51.81,3/31/2020,33.1286,12/31/2019,65.9601,-89.9374877,-4.139372955,-49.38140625,-0.025423729,-0.337916667,-0.050039093,Energy,0.065189873,-0.857142857,-0.046473467,-0.195484254,-157.4666667,-9.91258522,-0.38478582,0.930975714,0.868906412
234,HAS,6/28/2020,,3/29/2020,,12/29/2019,,51.07076807,-138.1699354,-295.8234589,0.089247979,-0.025515311,-0.013024159,Consumer Discretionary,-0.093428468,-0.359442818,0.199579468,-0.225795112,-1.12229751,-1.252840881,-0.221868357,1.093415797,0.513284097
235,FDX,8/31/2020,219.839996,5/31/2020,,2/29/2020,,115.9406559,-100.5884623,46.44009554,0.016727736,-0.018256354,0.063970815,Industrials,0.009408912,-0.258122744,-0.43749883,-0.007376909,0.155717762,-2.064377147,0.113089066,2.347368421,4.699208402
236,ETR,6/30/2020,92.9556,3/31/2020,92.2191,12/31/2019,116.745,60.21147384,149.4351374,51.14457272,0.037182844,0.011766545,0.034185337,Utilities,-0.215969687,-0.521973192,0.052188306,-0.014265895,0.608417156,-0.68171972,-0.005929105,0.098947858,1.945148431
237,EMN,6/30/2020,69.64,3/31/2020,46.1179,12/31/2019,77.2525,407.952625,24.39958663,351.0371852,0.00436388,0.042177538,0.004484305,Materials,-0.051612903,-0.83106267,-0.901897603,0.016326531,4.935483871,8.981042404,-0.141454708,-0.85326087,-0.895043146
238,DTE,6/30/2020,107.5,3/31/2020,94.0538,12/31/2019,127.1881,90.98474569,53.11273412,74.90072202,0.022875257,0.028759939,0.023626749,Utilities,0.009297852,-0.077777778,-0.193684028,-0.040025413,0.315662651,0.266769678,-0.145268034,-0.327838828,-0.189515651
239,D,6/30/2020,80.2213,3/31/2020,70.5621,12/31/2019,80.0754,65.5999263,-219.0561193,-57.60287358,0.031537163,-0.008787346,-0.040490458,Utilities,0.048254861,-0.057077626,0.017844337,0.004692737,-0.490718321,-1.263890027,-0.202624555,-0.144215531,-3.323419844
240,CSX,9/30/2020,77.669998,6/30/2020,69.502,3/31/2020,56.9027,57.12439883,106.8297275,80.94142455,0.064863954,0.041069959,0.057829811,Industrials,-0.010398614,0.020797227,0.003869875,-0.210157618,-0.297113752,-0.346875878,0.174279379,0.378019324,0.475583701
241,KO,9/25/2020,48.720001,6/26/2020,43.57,3/27/2020,42.4246,66.12122342,105.7043957,120.4116087,0.152825201,0.101750172,0.093351964,Consumer Staples,-0.051499779,0.471900089,0.358328394,-0.168701314,-0.416969697,-0.357579253,0.21006993,0.194386694,-0.005313084
242,BR,6/30/2020,126.19,3/31/2020,94.4095,12/31/2019,122.3122,1419.305925,66.18281306,64.11133217,0.008974587,0.138794179,0.17059042,Information Technology,0.021189121,-0.633378933,-0.819469175,0.29028595,7.444029851,15.5525644,0.089607169,0.320371189,0.379803715
243,ADP,6/30/2020,148.89,3/31/2020,135.8829,12/31/2019,168.4635,112.024608,71.47549789,155.6544388,0.121467452,0.149507349,0.071555231,Information Technology,0.049718225,0.133489785,0.124243059,0.103093064,0.281329923,0.26419561,-0.16576906,-0.511263188,-0.496851839
244,MMM,6/30/2020,154.583,3/31/2020,133.9501,12/31/2019,171.5581,103.1650205,60.28791265,69.59829953,0.096293352,0.127328274,0.118817353,Industrials,0.015016894,-0.359025361,-0.387556302,-0.004438417,0.290147401,0.336083466,-0.111331269,0.046301864,-0.00034656
245,POOL,6/30/2020,271.3713,3/31/2020,195.8825,12/31/2019,210.8855,,,,,,,,,,,,,,,,
246,CDW,6/30/2020,115.7828,3/31/2020,92.6278,12/31/2019,141.4539,111.7302895,79.93906027,88.35250153,0.193272936,0.188715297,0.179139826,Information Technology,-0.075554741,-0.114784779,-0.07605237,-0.032555269,-0.133897111,-0.084753126,-0.005354051,0.152969894,0.130945086
247,SNPS,7/31/2020,199.22,4/30/2020,157.12,1/31/2020,147.51,219.0146649,220.669837,122.8611688,0.025082029,0.025711763,0.055029401,Information Technology,-0.019622104,-0.325352102,-0.349658182,0.032294599,0.438536953,0.057147523,0.11935885,0.672806704,1.2773697
248,MAA,6/30/2020,113.6493,3/31/2020,101.196,12/31/2019,128.5429,112.2736374,316.1518998,173.2674135,0.024592549,0.00609917,0.012577061,Real Estate,0.00285108,0.102598444,0.661601649,0.003073291,-0.062906854,-0.720423439,-0.012131127,-0.052314489,1.04917367
249,ALB,6/30/2020,77.21,3/31/2020,56.1112,12/31/2019,72.3052,85.04066138,55.74900316,96.06614209,0.022987094,0.027644118,0.021275834,Materials,0.128238005,-0.460242982,-0.417168788,-0.255619789,0.29273216,0.183783402,0.034112703,-0.118828662,-0.201470442
250,TDG,6/27/2020,,3/28/2020,,12/28/2019,,106.4883289,65.31904075,-3796.828167,-0.070648385,-0.075789974,0.001434377,Industrials,0.064955759,-0.085741476,-0.140919686,-0.015017065,0.094795539,0.049341316,-0.291753292,-0.516129032,-1.019956851
251,UA,12/31/2019,19.18,9/30/2019,18.13,6/30/2019,,-546.4955646,82.02863881,-558.4090597,-0.008470058,0.047507367,-0.007117852,Consumer Discretionary,-0.010785061,-1.325647352,-1.77112321,0.199480754,13.09893747,6.892782427,0.008233202,-0.466793838,-1.147421674
252,SYF,6/30/2020,21.9496,3/31/2020,15.7601,12/31/2019,35.0395,30.54332339,33.47092566,267.23638,0.048449099,0.023893066,0.004033952,Financials,-0.076218149,-0.330181818,-0.281147197,-0.035325429,-0.585233442,-0.58956076,-0.124404314,-0.845549738,-0.825553243
253,MHK,6/27/2020,136.38,3/28/2020,,12/31/2019,136.38,36.75144374,50.68567856,-141.1859846,0.032595096,0.014093714,-0.00609397,Consumer Discretionary,-0.037580805,-0.085507975,0.727367941,-0.057227599,-0.053704398,-0.585086516,-0.103231612,-1.426166633,-1.440283434
254,APTV,6/30/2020,77.92,3/31/2020,49.24,12/31/2019,94.7291,106.096592,8.013402799,-54.9336,0.06022519,0.316234158,-0.052722558,Consumer Discretionary,0.010396179,-0.003125,-0.071243564,-0.102892102,4.07523511,5.882053177,-0.392436454,-1.194564546,-1.23083921
255,NFLX,9/30/2020,500.029999,6/30/2020,455.04,3/31/2020,375.5,239.6268575,286.8151625,278.8138046,0.084319445,0.077152122,0.076449367,Communication Services,0.054917352,1.089925673,0.205019955,0.065987412,0.4170827,0.012450384,0.046736765,-0.031713758,0.128248442
256,TMUS,6/30/2020,104.15,3/31/2020,83.9,12/31/2019,78.42,90.34172793,76.40092184,1170.767609,0.026086352,0.032819132,0.001746143,Communication Services,0.073863123,-0.161114888,-0.139250548,-0.064404782,0.247163695,0.26509147,0.59011968,-0.467186485,-0.91899103
257,PBCT,6/30/2020,11.3847,3/31/2020,10.7253,12/31/2019,16.2176,50.21082271,35.3507204,53.20036118,0.017289108,0.016879166,0.011580575,Financials,0.114800968,0.050755287,-0.056853355,0.025448806,-0.044278321,-0.060652033,-0.047325895,-0.335740072,-0.294660514
258,AKAM,6/30/2020,107.09,3/31/2020,91.49,12/31/2019,86.38,118.8925327,121.6072723,108.976964,0.032559149,0.033534501,0.041470995,Information Technology,0.087631988,-0.055600918,-0.13294508,-0.010129215,0.125685402,0.035510777,0.039791862,0.250108317,0.306164766
259,CE,6/30/2020,85.7714,3/31/2020,72.3273,12/31/2019,120.6565,339.5233224,39.56492091,95.2043542,0.017151974,0.089052288,0.043023723,Materials,-0.097099622,-0.738461538,-0.833395061,0.019553073,1.852941176,4.144131469,-0.182876712,-0.572164948,-0.507174233
260,TROW,6/30/2020,123.5,3/31/2020,96.9122,12/31/2019,119.7331,52.12660543,66.88664809,47.00373134,0.076780107,0.05332608,0.08932407,Financials,0.029438565,-0.119423369,0.002268989,-0.004153333,0.218852318,-0.369212484,-0.032271298,-0.217163863,0.813410173
261,PAYX,8/31/2020,76.470001,5/31/2020,,2/29/2020,,77.4411701,116.5834045,130.569997,0.128451337,0.07934853,0.076153459,Information Technology,0.15342687,0.375768218,0.368779794,-0.199177387,-0.36268879,-0.376908115,0.018686482,-0.052069426,-0.042835897
262,WHR,9/30/2020,183.889999,6/30/2020,128.6662,3/31/2020,84.242,35.08235921,230.4963069,28.99625677,0.049673203,0.011597084,0.117769208,Consumer Discretionary,-0.196395392,-0.386792453,-0.467220171,-0.065433526,-0.703846154,-0.767534544,0.309005443,6.402597403,10.37564716
263,UNM,6/30/2020,16.3301,3/31/2020,14.4909,12/31/2019,27.8602,19.40132784,18.30314977,12.52719183,0.029724034,0.016423376,0.025138713,Financials,0.009343053,0.227206946,0.234357674,0.008716948,-0.415566038,-0.448659113,-0.004814617,0.554075868,0.646503814
264,SYY,6/27/2020,,3/28/2020,,12/28/2019,,112.5096971,-7637.644151,-42.63295902,0.151693791,-0.001625026,-0.533758037,Consumer Staples,-0.018163949,-0.173308216,-0.149758785,-0.088275494,-0.890905405,-1.008712722,-0.352744082,-10.74682284,-186.7546296
265,PEP,9/5/2020,,6/13/2020,,3/21/2020,,106.8317692,108.3924951,84.18873551,0.099368734,0.131774878,0.169917674,Consumer Staples,-0.32747093,-0.288839451,-0.239645229,0.148692457,0.208550574,0.232844697,0.134587645,0.298533218,0.394864677
266,HPQ,7/31/2020,17.58,4/30/2020,15.3598,1/31/2020,20.9175,45.04358407,28.95040838,34.08220708,-0.414932681,-1.028263795,-0.36958711,Information Technology,-0.051210489,-0.083686441,0.777327006,-0.147010535,-0.045086705,0.142512597,0.14636298,-0.105326877,-0.027800814
267,GD,6/28/2020,172.6443,3/29/2020,,12/31/2019,172.6443,49.22766029,54.01781829,68.05632986,0.075127053,0.053484848,0.0449964,Industrials,0.103677902,0.092105263,0.117389171,-0.1878771,-0.291415663,-0.30569765,0.05886387,-0.106269926,-0.105443211
268,F,6/30/2020,6.08,3/31/2020,4.83,12/31/2019,9.1445,-21.65802632,-9.60425991,21.72905998,-0.05038421,-0.067217538,0.036237996,Consumer Discretionary,0.073668559,-0.748091603,-4.980954177,-0.135842881,-2.401746725,-0.191085216,-0.435576923,-0.771501926,1.556392921
269,CAT,6/30/2020,125.5597,3/31/2020,114.1296,12/31/2019,144.237,73.24822514,57.59782286,149.2734861,0.075267343,0.076917659,0.033347896,Industrials,0.030255526,-0.084158416,-0.26031591,-0.190885575,-0.241081081,0.006266663,-0.059990597,-0.441595442,-0.575501264
270,BKR,9/30/2020,13.29,6/30/2020,15.2248,3/31/2020,10.266,-0.656581587,-49.61315423,-48.60762431,-0.571604524,-0.01152589,-0.015627698,Energy,0.079224753,0.111111111,-0.302296887,-0.145400126,-49.66363636,-213.6993606,-0.127004608,0.99676194,0.980373547
271,ABBV,6/30/2020,96.9961,3/31/2020,74.1652,12/31/2019,85.0381,45.14518197,39.60815914,-216.4669061,-0.342755751,-0.405933918,-0.050176775,Health Care,0.026536148,0.511654566,0.482729849,-0.009765625,-0.089231547,-0.005940563,0.209537069,-0.79128504,-1.239304235
272,JKHY,6/30/2020,184.03,3/31/2020,154.8736,12/31/2019,144.9218,154.6444934,161.2253993,230.5437362,0.048493825,0.048785788,0.039585388,Information Technology,-0.043118229,-0.207154763,-0.191878514,0.024544342,-0.018846581,0.025044551,-0.043942097,-0.164687072,-0.169019363
273,TWTR,6/30/2020,29.79,3/31/2020,24.56,12/31/2019,32.05,212.8503932,-2283.670472,-16.98994496,0.01364519,-0.000954565,-0.179941904,Communication Services,0.222921222,2.463223468,2.259307359,-0.198248657,-1.101011224,-1.071390623,-0.153780721,-16.77051091,-162.1060465
274,ZBRA,6/27/2020,255.44,3/28/2020,,12/31/2019,255.44,81.6102233,112.6458499,132.2677339,0.091897771,0.051534453,0.055463117,Information Technology,0.054867257,0.016216216,0.25747252,-0.117449664,-0.196808511,-0.476517572,-0.091254753,-0.21192053,0.137039976
275,DRE,6/30/2020,35.1799,3/31/2020,31.9488,12/31/2019,33.996,146.2135054,610.6496842,329.1582341,0.01729773,0.003922705,0.007983448,Real Estate,-0.044975946,-0.562765195,-0.623093258,-0.017815381,-0.616508609,-0.77497742,0.053638086,0.504693765,1.042813456
276,DISH,6/30/2020,34.51,3/31/2020,19.99,12/31/2019,35.47,50.58831917,158.9872117,44.44897277,0.033672298,0.00626933,0.037200774,Communication Services,0.02288311,0.115397741,0.067475603,-0.007243745,-0.724490967,-0.820680311,-0.009417264,3.425727731,5.175137199
277,IDXX,6/30/2020,330.16,3/31/2020,242.24,12/31/2019,261.13,251.8183563,187.8206444,191.5300411,0.509914184,1.038570128,0.545641717,Health Care,0.000236245,-0.172894522,-0.16472275,0.03450349,0.248151447,0.243746263,0.017971185,0.338978001,0.336548452
278,UNH,6/30/2020,294.95,3/31/2020,248.3106,12/31/2019,291.4568,79.2637386,70.6312233,42.66264879,0.061458623,0.059357285,0.104315981,Health Care,0.009735326,0.016154767,0.000846503,0.05933717,-0.019430815,-0.0439102,-0.035266017,0.849679744,0.966537622
279,AWK,6/30/2020,128.1854,3/31/2020,118.5639,12/31/2019,121.3755,224.1731173,173.0650476,131.8270307,0.016010456,0.019862246,0.027769012,Utilities,-0.109575518,-0.458128079,-0.59166497,-0.064301552,0.086363636,0.265292553,0.103080569,0.309623431,0.419367081
280,PYPL,6/30/2020,174.23,3/31/2020,95.74,12/31/2019,108.17,253.463432,1350.617857,134.8289673,0.030026651,0.005260851,0.086734694,Information Technology,0.133165829,0.146341463,0.097405436,-0.069139286,-0.501877347,-0.833891792,0.139237765,1.389447236,17.22866413
281,WRK,6/30/2020,28.0735,3/31/2020,27.8416,12/31/2019,41.8059,78.45020513,48.91549169,40.95428235,0.011712275,0.012898,0.015239347,Materials,-0.048993895,-0.484180445,-0.559728682,0.005334901,0.083893945,0.068080315,-0.047444517,-0.010587806,0.204329035
282,O,6/30/2020,59.0514,3/31/2020,48.8773,12/31/2019,71.4212,181.7559147,112.1762514,188.2242892,0.013228051,0.014134269,0.010423368,Real Estate,0.062210252,0.13947518,0.245404412,0.042291254,-0.020432031,0.108843364,0.000711974,-0.034070159,-0.279973377
283,RCL,6/30/2020,50.3,3/31/2020,32.17,12/31/2019,132.1978,101.4579976,-4.656800473,-6.424764777,0.02245474,-0.141175798,-0.182876994,Consumer Discretionary,-0.210062287,-0.663866537,-0.690023504,-0.19252423,-5.363052517,-6.301831187,-0.913612102,-0.018309761,0.133305733
284,UHS,6/30/2020,92.89,3/31/2020,99.08,12/31/2019,143.2363,51.17927362,60.30795779,31.36252877,0.044544208,0.026238965,0.044286278,Health Care,0.026145342,0.804799687,1.544314039,-0.022988371,-0.305839949,-0.412981649,-0.035309102,0.512632344,0.80279384
285,CI,6/30/2020,187.65,3/31/2020,177.18,12/31/2019,204.4482,78.68116782,56.20536666,39.65866137,0.021549252,0.026198452,0.037030782,Health Care,-0.008296909,-0.240110396,-0.272357633,0.00422275,0.082324455,0.213177907,0.026070959,0.489373602,0.500975457
286,PNR,9/30/2020,45.77,6/30/2020,37.8214,3/31/2020,29.447,68.33162173,87.28822413,68.82023466,0.038414795,0.036980048,0.054054054,Industrials,-0.059851695,-0.169141914,-0.247831323,0.004647887,0.102284012,0.005453195,0.119444834,0.154054054,0.523229246
287,DLTR,8/1/2020,,5/2/2020,,2/1/2020,,168.6892764,74.20188207,84.99669216,0.019664897,0.037971966,0.038379124,Consumer Discretionary,0.099039365,-0.304129464,-0.520765053,-0.00451285,0.467121091,1.020633137,-0.001463384,0.024596884,0.053031247
288,BWA,6/30/2020,35.1552,3/31/2020,24.1415,12/31/2019,42.7344,40.170336,38.58897132,-73.89766531,0.046748831,0.027307367,-0.021253524,Consumer Discretionary,0.026886035,0.731884058,0.131276718,-0.109417741,-0.60460251,-0.411926718,-0.374286968,-1.412698413,-1.760425824
289,CF,6/30/2020,27.8985,3/31/2020,26.6376,12/31/2019,46.4158,184.734884,84.84859059,31.51062158,0.018985157,0.024926686,0.066132962,Materials,0.010597303,-0.180851064,-0.146883064,-0.07435653,-0.045454545,0.249462708,0.239958805,0.904761905,1.820188571
290,DISCA,6/30/2020,21.1,3/31/2020,19.44,12/31/2019,32.74,48.28462185,35.32201592,52.47749077,0.048124558,0.039809926,0.027465288,Communication Services,0.073188947,0.138933764,0.845262069,-0.066457898,0.104964539,-0.188331416,-0.052925829,-0.170731707,-0.26942365
