,Symbol,Q1 P/E,Q2 P/E,Q3 P/E,Q1 ROE,Q2 ROE,Q3 ROE,Q1 Date,Q2 Date,Q3 Date
350,ODFL,104.87750956969673,117.88807994950331,135.70422094175433,0.046750155889034924,0.04415611284829921,0.049557949993092966,2019-12-31,2020-03-31,2020-06-30
351,OMC,41.87856281927711,45.746629213483146,-484.8570247933884,0.14541504607729774,0.10545023696682465,-0.010029009531703274,2019-12-31,2020-03-31,2020-06-30
352,OKE,90.94250230444246,-59.66972652600858,100.55685593764191,0.05143808552299881,-0.025510907825194974,0.021523552346774024,2019-12-31,2020-03-31,2020-06-30
353,ORCL,62.36515826526643,53.667470795892164,78.97936166459351,0.18061116965226554,0.2580752029153553,0.23717205773891054,2020-02-29,2020-05-31,2020-08-31
354,OTIS,,130.33317672727273,109.84144700892858,,,,,,
355,PCAR,51.050162845849805,58.58807982749026,175.1133375761679,0.054738772524494904,0.03729221574283521,0.015107192537435562,2019-12-31,2020-03-31,2020-06-30
356,PKG,76.0402616740088,57.319359915314045,166.1573192239859,0.0443503744708564,0.044985555096987206,0.01809709233666337,2019-12-31,2020-03-31,2020-06-30
357,PH,129.508977526688,45.37806564269046,80.00222843210378,0.03230147665743838,0.05833125529106622,0.04836716098163832,2019-12-31,2020-03-31,2020-06-30
358,PAYX,77.44117009873061,116.58340453103762,130.56999698156898,0.12845133705340966,0.07934852951750916,0.07615345857626142,2020-02-29,2020-05-31,2020-08-31
359,PAYC,340.5532384310269,187.3437181623423,630.9330865018014,0.08617088343194816,0.10506212194975557,0.048798930789805635,2019-12-31,2020-03-31,2020-06-30
360,PYPL,253.46343195266275,1350.617857142857,134.82896732026143,0.03002665087355641,0.00526085050416484,0.08673469387755102,2019-12-31,2020-03-31,2020-06-30
361,PNR,68.33162173314993,87.2882241331484,68.82023465703972,0.038414795244385735,0.03698004821254552,0.05405405405405406,2020-03-31,2020-06-30,2020-09-30
362,PBCT,50.21082270742358,35.350720398773014,53.20036117908788,0.017289108113549428,0.016879166396996957,0.011580574520159733,2019-12-31,2020-03-31,2020-06-30
363,PEP,106.8317692077728,108.39249513973269,84.18873550851157,0.0993687337541775,0.13177487791209672,0.16991767410813619,2020-03-21,2020-06-13,2020-09-05
364,PKI,162.87540219221407,249.7011829021239,81.58072230865692,0.022922897807396626,0.012198586391646189,0.04622197479800085,2019-12-29,2020-04-05,2020-07-05
365,PRGO,-365.3310736842105,58.991641823308264,121.86107673267327,-0.0032737172197525757,0.01838794414489147,0.010253113156469951,2019-12-31,2020-03-28,2020-06-27
366,PFE,-633.8233333333334,52.869640840929144,53.01492057793346,-0.005321170657544659,0.05230215606065266,0.05325167868689381,2019-12-31,2020-03-29,2020-06-28
367,PM,79.22533836633663,61.27538915662652,56.06239342578326,-0.13958711237799085,-0.14106922126081584,-0.1622905726431608,2019-12-31,2020-03-31,2020-06-30
368,PSX,65.37752928994564,-9.235020350360577,-220.57135408510638,0.029546366920915296,-0.11678832116788321,-0.006806661839246922,2019-12-31,2020-03-31,2020-06-30
369,PNW,154.23868750879166,279.6202804587737,42.330630843815385,0.011781466963058552,0.005483764451720457,0.035264197762954495,2019-12-31,2020-03-31,2020-06-30
370,PXD,71.16822906976743,40.058269896193764,-36.72095671981777,0.028385180295403913,0.02366718532470723,-0.03739352640545145,2019-12-31,2020-03-31,2020-06-30
371,PNC,49.737158522311624,44.00164460352423,12.150272039473684,0.027720322829216854,0.018431683007531008,0.06893033274757666,2019-12-31,2020-03-31,2020-06-30
372,PPG,80.92100333333335,245.86032705882351,65.34870695294117,0.05145034935422401,0.021109271523178808,0.0832391713747646,2020-03-31,2020-06-30,2020-09-30
373,PPL,72.44537384615384,33.782566065703975,57.79506604651163,0.028019398044800248,0.04183974020089117,0.026372278442195647,2019-12-31,2020-03-31,2020-06-30
374,PFG,49.261016650049854,29.283411838006234,28.380088174742657,0.020584211246408537,0.022382335851249272,0.026129855475592236,2019-12-31,2020-03-31,2020-06-30
375,PG,97.28078681179294,110.85500302142857,80.20962196622563,0.06405357927097058,0.06018787214376303,0.08868577075098814,2020-03-31,2020-06-30,2020-09-30
376,PGR,38.345320872245054,61.85584516521241,26.240631188561213,0.07831378170435596,0.048712678117269974,0.10739865391767543,2019-12-31,2020-03-31,2020-06-30
377,PLD,148.74379367737234,117.76575664846767,175.9716029869046,0.01708333688324795,0.015221992990455322,0.012597274044094258,2019-12-31,2020-03-31,2020-06-30
378,PRU,32.02287375886525,-73.36851542435424,-9.812779792444998,0.017872138160500674,-0.004483266332489619,-0.036557051155591304,2019-12-31,2020-03-31,2020-06-30
379,PEG,67.27333112128147,50.35879352678572,55.26412416851441,0.028961495128901848,0.029378975670535774,0.029113678910335034,2019-12-31,2020-03-31,2020-06-30
380,PSA,94.38986287838556,93.74820372081845,106.3726585546308,0.042592826962551,0.04062496740847023,0.0350198844817419,2019-12-31,2020-03-31,2020-06-30
381,PHM,29.43910033724247,26.260457661637314,29.892172491377217,0.03683482777257521,0.0595761755451608,0.06673012805257679,2020-03-31,2020-06-30,2020-09-30
382,PVH,-93.49469584569734,-2.8923249452954045,-68.0983073929961,-0.011597694226963778,-0.24300970443568043,-0.011214137667721174,2020-02-02,2020-05-03,2020-08-02
383,QRVO,85.77482213242767,189.012201627307,129.33652700109366,0.03718413956657834,0.011738628567568165,0.022274544412001624,2019-12-28,2020-03-28,2020-06-27
384,QCOM,108.50056810810811,167.57108952991453,119.33997183431951,0.2049634389541325,0.15369458128078817,0.2555958862673926,2019-12-29,2020-03-29,2020-06-28
385,PWR,51.16397860238353,120.04464421237657,76.14108714467312,0.029169254957420353,0.010206062959636901,0.018890622361524504,2019-12-31,2020-03-31,2020-06-30
386,DGX,56.41586403162056,108.14986363636365,83.37968864864865,0.044850203864563024,0.017500441930351777,0.03172697650488767,2019-12-31,2020-03-31,2020-06-30
387,RL,26.378173121819813,-20.123947791164657,-38.7538762725137,0.10720359377506819,-0.0924585050685084,-0.04997065153590295,2019-12-28,2020-03-28,2020-06-27
388,RJF,46.70814682835821,52.48093437869823,55.78431395348837,0.03916983338205203,0.02486025301559282,0.024694903086862886,2019-12-31,2020-03-31,2020-06-30
389,RTX,69.80122560804901,-959.4107486746988,-23.94434526988266,0.02736151673289606,-0.002106011012153967,-0.05704722945332837,2019-12-31,2020-03-31,2020-06-30
390,O,181.75591466666665,112.1762513774442,188.2242892339739,0.013228050747785861,0.014134269155367989,0.010423368127195562,2019-12-31,2020-03-31,2020-06-30
391,REG,252.25144229232336,-247.15988665719252,403.95376041163496,0.006484587697325178,-0.004086187389727623,0.0031110834512281397,2019-12-31,2020-03-31,2020-06-30
392,REGN,54.18859090909091,89.98107428754403,81.9439819458375,0.07141762175712599,0.05147943624824858,0.09906816525713781,2019-12-31,2020-03-31,2020-06-30
393,RF,41.081074550128534,51.850102469135805,-49.22826168224299,0.023872353482663394,0.009346872836372028,-0.01215770935121009,2019-12-31,2020-03-31,2020-06-30
394,RSG,98.18629180781195,97.09366228177021,116.2890465631929,0.035635978418861326,0.030342975410239986,0.027409415225292024,2019-12-31,2020-03-31,2020-06-30
395,RMD,139.57252695354833,130.94224226263813,157.44207239407316,0.07110117948404548,0.07229868761774678,0.07121869327003673,2019-12-31,2020-03-31,2020-06-30
396,RHI,63.06244710657379,47.175567767335814,128.5711893995151,0.09866545187783678,0.07957607805827821,0.039937546792356914,2019-12-31,2020-03-31,2020-06-30
397,ROK,74.94043746379144,131.81427140695916,77.67502391441157,0.43333333333333335,0.21295103092783504,0.4124594419208306,2019-12-31,2020-03-31,2020-06-30
398,ROL,212.50542372894708,272.76716801793475,184.09669774144749,0.062231075697211154,0.054059929707598105,0.0873381778565882,2019-12-31,2020-03-31,2020-06-30
399,ROP,42.67375088967971,136.2336606741573,186.624013229927,0.09177298538754096,0.025053955146851836,0.022186908509367692,2019-12-31,2020-03-31,2020-06-30
400,ROST,87.62680874394091,-102.44469340378365,1440.7394856443054,0.13578421843691849,-0.10855500406049283,0.007689386052380738,2020-02-01,2020-05-02,2020-08-01
401,RCL,101.45799758069239,-4.656800472696384,-6.424764776501075,0.022454740055077974,-0.14117579794317212,-0.1828769938994222,2019-12-31,2020-03-31,2020-06-30
402,SPGI,123.07644632162663,92.92936784037558,100.44555419191919,1.129436325678497,-2.556,3.7714285714285714,2019-12-31,2020-03-31,2020-06-30
403,CRM,-653.5225403225807,1493.5388888888888,68.43874285714286,-0.007318872657518076,0.0028641689570374656,0.0682882414151925,2020-01-31,2020-04-30,2020-07-31
404,SBAC,407.0457010289379,-237.0414508744038,1481.7125437689037,-0.018366749777134324,0.029430444984399718,-0.005299196839390178,2019-12-31,2020-03-31,2020-06-30
405,SLB,-2.5029182212581347,-7.384248922539313,-263.5712195121951,-0.4740055266371056,-0.2852159468438538,-0.0068670965580772125,2020-03-31,2020-06-30,2020-09-30
406,STX,47.69241666666667,37.128860625,74.71734939759037,0.1737704918032787,0.17857142857142858,0.09289311695579183,2020-01-03,2020-04-03,2020-07-03
407,SEE,58.453855417066144,29.952454976303315,50.96154515484515,-0.5316004077471967,-0.6959868059373282,-1.4279600570613409,2019-12-31,2020-03-31,2020-06-30
408,SRE,89.02470243672198,44.172875778894465,15.14439642072903,0.02416161211088275,0.03952922481005115,0.09637687293659528,2019-12-31,2020-03-31,2020-06-30
409,NOW,93.68276196978908,1187.9959370529327,2001.6816018250502,0.2813630641075105,0.021283750239950223,0.016445821092897144,2019-12-31,2020-03-31,2020-06-30
410,SHW,217.36811001085184,132.06080552580664,88.98785842416513,0.06029684961074867,0.09780791097868718,0.15398330706219798,2019-12-31,2020-03-31,2020-06-30
411,SPG,86.35343781099274,37.592834922933406,80.38689382496558,0.2022753342901633,0.2009713975849824,0.12567977766170282,2019-12-31,2020-03-31,2020-06-30
412,SWKS,80.70826557759626,81.6755439536168,162.73857386276023,0.06024886930846202,0.04371439606063532,0.031010902830910483,2019-12-27,2020-03-27,2020-06-26
413,SLG,312.346580338983,28.46121037333443,62.46444971375572,0.004174090766167068,0.021919762871225802,0.011698613018247397,2019-12-31,2020-03-31,2020-06-30
414,SNA,42.577736880466475,71.8083604743083,42.999307841958824,0.04118512292498424,0.02902457911492242,0.0496546007184305,2020-03-28,2020-06-27,2020-09-26
415,SO,147.3107788764045,64.71085802752293,88.43400714285714,0.016009497769463234,0.03112507138777841,0.02203068559779693,2019-12-31,2020-03-31,2020-06-30
416,LUV,55.24048927875244,-195.0973404255319,-21.030972677595628,0.05217656631407649,-0.010358126721763086,-0.08411472697186984,2019-12-31,2020-03-31,2020-06-30
417,SWK,122.4630774198895,109.16237676726726,87.74214190352349,0.021792191587404093,0.014877029955100856,0.023936944625734223,2019-12-28,2020-03-28,2020-06-27
418,SBUX,115.74766512363102,241.29423727162,-125.8798662293632,-0.13102264826402757,-0.04361163862365706,0.07868609074881693,2019-12-29,2020-03-29,2020-06-28
419,STT,50.32831766666667,29.82522123028391,32.63695410662824,0.02308542425606811,0.026570554461254767,0.027901740843484905,2019-12-31,2020-03-31,2020-06-30
420,STE,123.50009010578482,96.7680034885984,148.68025930377596,0.031019783130535553,0.03633485725465515,0.025380871359072417,2019-12-31,2020-03-31,2020-06-30
421,SYK,109.3348219586207,127.80340014198782,-815.1969277108434,0.056609666588584365,0.037590545177277924,-0.006507762270660185,2019-12-31,2020-03-31,2020-06-30
422,SIVB,49.615679459475906,57.86450221940394,47.80295530747787,0.04062496570873685,0.019278868371849514,0.03190560175031386,2019-12-31,2020-03-31,2020-06-30
423,SYF,30.543323392612855,33.47092566433567,267.23638,0.048449098621420994,0.023893065998329157,0.004033952432977561,2019-12-31,2020-03-31,2020-06-30
424,SNPS,219.01466486003403,220.66983697234352,122.86116879060222,0.025082029209701925,0.025711763459261405,0.05502940104549139,2020-01-31,2020-04-30,2020-07-31
425,SYY,112.50969712913853,-7637.644150659689,-42.632959019095466,0.15169379068701963,-0.0016250264923184598,-0.5337580365488735,2019-12-28,2020-03-28,2020-06-27
426,TMUS,90.34172792756326,76.40092183701368,1170.7676093272728,0.026086352426273923,0.03281913241536391,0.001746142612229348,2019-12-31,2020-03-31,2020-06-30
427,TROW,52.126605428204655,66.8866480909356,47.00373134328358,0.07678010729220934,0.05332608019894312,0.08932407009643445,2019-12-31,2020-03-31,2020-06-30
428,TTWO,85.47999425575343,110.67992185590195,181.28251420823682,0.06812640115568674,0.04833013290569949,0.033385162284215786,2019-12-31,2020-03-31,2020-06-30
429,TPR,24.546105153949128,-5.672058780091567,-11.798196051735875,0.08993498675656152,-0.2652070032509498,-0.12906343349147778,2019-12-28,2020-03-28,2020-06-27
430,TGT,66.91244508393285,190.79684302816904,37.38553107692308,0.07048085861573565,0.025427522607216403,0.13436158371760215,2020-02-01,2020-05-02,2020-08-01
431,TEL,1218.0709461538463,-45.468899561403504,-630.050487804878,0.0024628208771431278,-0.05029781601588352,-0.004537405931828243,2019-12-27,2020-03-27,2020-06-26
432,FTI,-3.881163678541839,-0.9263075458370444,262.7846153846154,-0.31517240478894937,-0.802706833645597,0.0028253362633116805,2019-12-31,2020-03-31,2020-06-30
433,TDY,135.8316788321168,122.95287086446105,123.26744995207669,0.029858336360334182,0.032535851939303445,0.031031064111037673,2020-03-29,2020-06-28,2020-09-27
434,TFX,163.66123822195541,103.64152401448723,1464.4302462639666,0.036338828994535666,0.04267783134788404,0.003698583522577954,2019-12-31,2020-03-29,2020-06-28
435,TXN,79.10051073253832,84.7075806521739,97.19850964745012,0.15179725885699508,0.18053375196232338,0.16252252252252253,2020-03-31,2020-06-30,2020-09-30
436,TXT,51.59422483366834,113.712161586,-82.41701456521739,0.03606379122870605,0.009035056017347307,-0.016645558168988602,2020-01-04,2020-04-04,2020-07-04
437,BK,31.288810690555554,30.290520415510198,35.92438705063157,0.03471301496998771,0.023818203912990644,0.021740622926058998,2019-12-31,2020-03-31,2020-06-30
438,CLX,103.52489684432432,90.58848301410788,90.82727069419354,0.3333333333333333,0.34676258992805753,0.34140969162995594,2019-12-31,2020-03-31,2020-06-30
439,COO,190.48241668508288,1236.4223304347827,253.71440217391304,0.024258182110595865,0.003170402227552174,0.014680070209031434,2020-01-31,2020-04-30,2020-07-31
440,HSY,146.83190091270205,105.58085320594385,98.67663003112669,0.1191262530027794,0.1622378952999316,0.15334183011567598,2019-12-31,2020-03-29,2020-06-28
441,MOS,-8.813142584147664,-20.0566202955665,100.36556075949366,-0.10026672472919275,-0.024206434380291433,0.0055810667608618865,2019-12-31,2020-03-31,2020-06-30
442,TRV,42.09141294999999,-717.3745,33.16344075816203,0.02380574511982225,-0.0014846156701183982,0.02969585981543323,2020-03-31,2020-06-30,2020-09-30
443,DIS,125.68948742287613,380.5704347826087,-41.805104850667234,0.02347449224015954,0.005088101585054254,-0.054981016933361285,2019-12-28,2020-03-28,2020-06-27
444,TMO,130.47478932135726,139.16781725888325,120.82880622837371,0.033765796124684076,0.027592002521096677,0.03869456066945607,2019-12-31,2020-03-28,2020-06-27
445,TIF,80.78272241550697,-236.19572321981425,478.2542946708464,0.06054951999759246,-0.020385622771308655,0.009981851179673321,2020-01-31,2020-04-30,2020-07-31
446,TJX,72.83414463408442,-65.12112741679051,-290.90179096256185,0.16556067604853358,-0.18726486099605463,-0.04596434469696726,2020-02-01,2020-05-02,2020-08-01
447,TSCO,115.80390078422478,44.713137033996894,84.96039092550234,0.061886368186106024,0.19972401266711093,0.10161173559305409,2020-03-28,2020-06-27,2020-09-26
448,TT,83.44002269503547,-670.6844811643837,89.89319853433837,0.04074247344377786,-0.0050583792398572565,0.04022301200963466,2019-12-31,2020-03-31,2020-06-30
449,TDG,106.48832894736843,65.3190407523511,-3796.828166666666,-0.07064838484778062,-0.07578997386552626,0.0014343772412144394,2019-12-28,2020-03-28,2020-06-27
450,TFC,48.12799898181818,62.45026578461538,38.024354235183445,0.025594093193522367,22.64516129032258,0.016091188447041372,2019-09-30,2019-12-31,2020-03-31
451,TWTR,212.85039318700376,-2283.670471653168,-16.989944963915224,0.013645189907708596,-0.0009545652629425964,-0.17994190430860055,2019-12-31,2020-03-31,2020-06-30
452,TYL,258.88667450309896,256.60703764458464,266.57726712684627,0.028935263917558924,0.02776104136307589,0.029459998425651387,2019-12-31,2020-03-31,2020-06-30
453,TSN,58.443325852782756,57.655968131868136,39.76985578747628,0.038629585962965535,0.025192054813481902,0.03546910755148741,2019-12-28,2020-03-28,2020-06-27
454,USB,60.67836460296097,44.16748693424424,80.53373004354137,0.028657936859969528,0.02272374446945587,0.013288331726133076,2019-12-31,2020-03-31,2020-06-30
455,UDR,136.88524124171693,2024.7715947136567,189.05059647920237,0.029071841293037276,0.0015071670542115374,0.01700486441968115,2019-12-31,2020-03-31,2020-06-30
456,ULTA,68.84471068925419,-153.9882474620744,1354.1177384500745,0.1170914791803139,-0.04476102349028683,0.004547115331944501,2020-02-01,2020-05-02,2020-08-01
457,UAA,-637.4413486670152,-7.073217400594559,-24.18403204024167,-0.007117851510194704,-0.38039517991459054,-0.12849037595527374,2019-12-31,2020-03-31,2020-06-30
458,UA,-546.495564585855,82.02863881151347,-558.4090597229483,-0.00847005820510342,0.047507366509013,-0.007117851510194704,2019-06-30,2019-09-30,2019-12-31
459,UNP,64.96707900949798,100.93596,98.07390066397652,0.09217684947783128,0.0688062241672745,0.07924879353450782,2020-03-31,2020-06-30,2020-09-30
460,UAL,-4.601041666666667,-5.971129071911493,-5.002171052631579,-0.18093013378636652,-0.19102970529529176,-0.27131229473082963,2020-03-31,2020-06-30,2020-09-30
461,UNH,79.26373860491387,70.6312232998226,42.662648787102604,0.061458622604831994,0.05935728451831441,0.10431598139067019,2019-12-31,2020-03-31,2020-06-30
462,UPS,-925.8373613207547,82.72618849740931,54.300801923076925,-0.032445668809305175,0.29251288269172476,0.4052257620903048,2019-12-31,2020-03-31,2020-06-30
463,URI,37.26026653846154,44.1732450867052,50.81068867924528,0.08825065274151436,0.04759284731774415,0.05426158177629895,2019-12-31,2020-03-31,2020-06-30
464,UHS,51.17927361935915,60.307957785647396,31.36252876802591,0.044544208368117975,0.026238964724990297,0.04428627756301279,2019-12-31,2020-03-31,2020-06-30
465,UNM,19.401327838082377,18.30314977099379,12.52719182715631,0.02972403411941796,0.016423376278932176,0.02513871267066866,2019-12-31,2020-03-31,2020-06-30
466,VLO,34.46514566037735,-9.67206871961102,18.772964325618513,0.048617162775764805,-0.09823797898312281,0.06313296719907291,2019-12-31,2020-03-31,2020-06-30
467,VAR,150.68119047619047,203.85162037037034,182.3850980392157,0.04774535809018567,0.023215821152192607,0.03165244375484872,2020-01-03,2020-04-03,2020-07-03
468,VTR,1825.1466232893472,21.037432571224453,-86.9033584017306,0.0010674868488194955,0.043683186676912907,-0.01490733493614611,2019-12-31,2020-03-31,2020-06-30
469,VRSN,62.91798566964767,156.72955305320733,138.32787823496452,-0.23711069508925467,-0.10888837154829882,-0.1233394024734391,2020-03-31,2020-06-30,2020-09-30
470,VRSK,187.12394338136156,134.30574173933604,156.98629004469274,0.05847487615003539,0.08252823840422975,0.08225724920729746,2019-12-31,2020-03-31,2020-06-30
471,VZ,48.309534052993136,52.37826948989413,48.01046259574468,0.08298721394250345,0.06902507889054975,0.07496371437229851,2019-12-31,2020-03-31,2020-06-30
472,VRTX,98.41138668184638,104.02834038154931,91.33078329571106,0.09584397930469181,0.09328153441827743,0.11135031961998297,2019-12-31,2020-03-31,2020-06-30
473,VFC,84.86410067806014,-46.404794667366716,-77.76267992003166,0.10180489054402869,-0.14409528512802122,-0.0980612497845566,2019-12-28,2020-03-28,2020-06-27
474,VIAC,25.9202125382263,16.725116279069766,29.913596673596675,0.07427879154993564,0.03836716484496989,0.03466916534525011,2019-12-31,2020-03-31,2020-06-30
475,V,128.04139853300734,116.02931297016862,179.95481567635906,0.09277005954068614,0.0891716061876536,0.06679990992005405,2019-12-31,2020-03-31,2020-06-30
476,VNO,59.218282618226,382.88693154795925,-38.83934469279776,0.030562846570796623,0.0025587144821864827,-0.028511100811416508,2019-12-31,2020-03-31,2020-06-30
477,VMC,135.29957368969403,237.57046884563044,73.27241475876065,0.025097223212899224,0.010778977827053378,0.036417505370695526,2019-12-31,2020-03-31,2020-06-30
478,WRB,111.58833877927347,-2242.4104045043005,151.0330336794836,0.019639044935266015,-0.0008042268327424809,0.012283843315665469,2019-12-31,2020-03-31,2020-06-30
479,WAB,109.82017936624909,82.21727634408602,125.93343594470046,0.01362928740019083,0.011432317810239914,0.008816120906801008,2019-12-31,2020-03-31,2020-06-30
480,WBA,41.82785950369588,-21.940301908665102,89.63750134048259,0.03992579788355327,-0.08236485508993587,0.01807433250957019,2020-02-29,2020-05-31,2020-08-31
481,WMT,77.94983356677132,86.05707964912281,56.674232489190864,0.05545808836331007,0.05847010550996483,0.08599123622360909,2020-01-31,2020-04-30,2020-07-31
482,WM,107.5181987919463,108.26839335180055,145.5404728338762,0.0632427843803056,0.053537001334717484,0.04455086344507329,2019-12-31,2020-03-31,2020-06-30
483,WAT,74.59441792205074,216.72744408349203,88.40286539384523,-0.9278161280926203,-0.15846792446131497,-0.6411167089109324,2019-12-31,2020-03-28,2020-06-27
484,WEC,117.16603112203111,60.76170669169612,113.7057926124639,0.024073818490112187,0.043645476890452554,0.02326653287370008,2019-12-31,2020-03-31,2020-06-30
485,WFC,76.55560613296205,177.40120361408884,-43.99753385876419,0.01535165058296731,0.0035738131984807187,-0.013261904496448998,2019-12-31,2020-03-31,2020-06-30
486,WELL,143.50046719388027,59.29198761779531,119.70339498622005,0.014434851410937808,0.019233135411292644,0.011169269460510688,2019-12-31,2020-03-31,2020-06-30
487,WST,177.63603255086073,154.47106931359352,187.95021326754383,0.04061784897025172,0.04985907931821232,0.05677644275664571,2019-12-31,2020-03-31,2020-06-30
488,WDC,-136.72540143884893,681.0370588235295,85.45351351351351,-0.014820343320183388,0.0018392296873309532,0.015495759606323945,2020-01-03,2020-04-03,2020-07-03
489,WU,82.29494342688331,42.49023695529145,55.231822112415074,-3.427848101265823,-1.1803607214428857,-2.2057220708446867,2019-12-31,2020-03-31,2020-06-30
490,WRK,78.4502051263538,48.915491694800814,40.95428235294118,0.011712275479484491,0.012898000418031073,0.015239347397358513,2019-12-31,2020-03-31,2020-06-30
491,WY,-1589.6833895,84.428515,233.0175088888889,-0.0017121193591781826,0.01855976243504083,0.008778346744696415,2019-12-31,2020-03-31,2020-06-30
492,WHR,35.08235921052631,230.49630685714286,28.996256769269518,0.04967320261437908,0.011597084161696488,0.11776920795016316,2020-03-31,2020-06-30,2020-09-30
493,WMB,221.97025246774194,-32.540349150870405,76.24201524752475,0.009279353438599118,-0.04184879391290271,0.024811660661644284,2019-12-31,2020-03-31,2020-06-30
494,WLTW,47.893481617647055,72.14202950819673,272.37765957446805,0.05307834910722997,0.029718405924193704,0.009095307208514756,2019-12-31,2020-03-31,2020-06-30
495,WYNN,-201.27387569301638,-15.968793842357792,-12.467848514031532,-0.04184745660611172,-0.3236778333293079,-1.029127435962416,2019-12-31,2020-03-31,2020-06-30
496,XEL,112.88212191780822,107.01065491525424,114.76480836236935,0.02205604652919405,0.022177116223124342,0.021441912588718717,2019-12-31,2020-03-31,2020-06-30
497,XRX,9.902449370537898,-1981.2982,122.07479370370369,0.141010170660231,-0.0003566969859104691,0.004744333157617291,2019-12-31,2020-03-31,2020-06-30
498,XLNX,116.11580948489444,237.30921335308412,126.1271526230858,0.0700883653002593,0.040452602177998176,0.07901707288335914,2020-03-28,2020-06-27,2020-09-26
499,XYL,119.7392850440678,308.506282368421,377.2285412903226,0.039905309435238415,0.013513513513513514,0.010854341736694677,2019-12-31,2020-03-31,2020-06-30
500,YUM,63.06257581967213,250.93070361445783,128.8908203883495,-0.06087824351297405,-0.010086280228460323,-0.025407005426739022,2019-12-31,2020-03-31,2020-06-30
501,ZBRA,81.61022330414201,112.64584991910111,132.267733866,0.09189777052746058,0.05153445280833816,0.05546311702717693,2019-12-31,2020-03-28,2020-06-27
502,ZBH,96.59097530402245,-40.962777581120946,-119.47554695062924,0.02588774711214795,-0.04280807502567643,-0.017747006373803838,2019-12-31,2020-03-31,2020-06-30
503,ZION,49.45086623278689,323.7694641,83.89013325757576,0.024887800897592818,0.001873661670235546,0.008712871287128714,2019-12-31,2020-03-31,2020-06-30
504,ZTS,162.66762890416666,132.86927777777777,173.54674912466842,0.14180206794682423,0.15365056302215765,0.12642521797451375,2019-12-31,2020-03-31,2020-06-30
