,Name,Sector,Symbol,Q1 Rev Growth,Q1 Op Inc Growth,Q1 EPS Growth,Q2 Rev Growth,Q2 Op Inc Growth,Q2 EPS Growth,Q3 Rev Growth,Q3 Op Inc Growth,Q3 EPS Growth
130,Cummins Inc.,Industrials,CMI,-0.03294036061026352,-0.49356223175965663,-0.5037412825096302,-0.10164933667981356,0.7909604519774012,0.7317778488044685,-0.23129115944921175,-0.47003154574132494,-0.45367937213819287
131,CVS Health,Health Care,CVS,0.03207838296559173,0.06598806598806599,0.13734477019587757,-0.0020033189313639014,0.13862364175172867,0.14795470406807898,-0.02118193393753277,0.3533834586466165,0.48005203532649543
132,D. R. Horton,Consumer Discretionary,DHI,-0.20206791164738336,-0.20724132707165582,-0.14279353158140812,0.11920809809237197,0.18727307471813492,0.12915346388932183,0.19777777777777777,0.25929502655721876,0.3151413850211617
133,Danaher Corp.,Health Care,DHR,-0.43674190538582175,-0.017129851461427887,0.9182924832141492,0.5307158213794805,-0.14990859232175502,-0.5215530488429536,0.2197278441666091,0.862652329749104,0.5358646777531939
134,Darden Restaurants,Consumer Discretionary,DRI,0.1410717759190819,20.244274809160306,8.473607772435898,-0.4587257617728532,-3.121810995328782,-3.0380823496450264,0.20258247382095898,-1.0958509737510584,-1.07153046879458
135,DaVita Inc.,Health Care,DVA,-0.0018918224648236033,0.2954236139503884,0.9839590263477482,-0.019784487874079205,-0.0003458801352391329,0.005008756008111906,0.013635610123337125,-0.11354848754833184,-0.1393926233502108
136,Deere & Co.,Industrials,DE,-0.22847615198059823,-0.26371826371826373,-0.28135678414116333,0.21453831041257368,0.15016685205784205,0.29227125756952904,-0.037528307990941444,0.5087040618955513,0.219260680067988
137,Delta Air Lines Inc.,Industrials,DAL,-0.24888539207972724,-1.2930664760543245,-1.4916802055168126,-0.8291433891992551,10.74390243902439,9.739770965048312,0.3201634877384196,0.3262720664589823,-0.05921816253200259
138,Dentsply Sirona,Health Care,XRAY,0.15528531337698784,0.24748858447488584,0.21923534859108346,-0.21340530814215025,-1.9136163982430454,-2.374362535535253,-0.43886537801669906,0.1642628205128205,0.31123286806038025
139,Devon Energy,Energy,DVN,-0.33730373578776396,-1.05,-7.155503343574914,0.7050653594771242,-159.76923076923077,-1.828659009231203,-0.8112122664111164,0.7138755980861244,0.6310572184231614
140,DexCom,Health Care,DXCM,0.16780217007317688,0.8125,1.0218120127640666,-0.12467588591184096,-0.6689655172413793,-0.7887481519958445,0.11528017773389286,0.8571428571428571,1.2570455835067147
141,Diamondback Energy,Energy,FANG,0.13230769230769232,-2.2607449856733526,-2.3316996355143496,-0.18568840579710144,0.8227272727272728,-0.42923337540689566,-0.5272525027808677,2.3354114713216956,7.823569121541012
142,Digital Realty Trust Inc,Real Estate,DLR,-0.02356329963073459,0.29503579023970994,4.046379555134879,0.04555642614319657,-0.5183984885917744,-0.3760667729532027,0.20606143049565367,0.5370711246567489,-0.7230422365849992
143,Discover Financial Services,Financials,DFS,0.015172413793103448,-0.07042253521126761,-0.06277840445941153,-0.019021739130434784,-1.0844155844155845,-1.0869964375606733,-0.07825484764542937,-4.910256410256411,-5.072254481191617
144,Discovery Inc. (Class A),Communication Services,DISCA,0.07318894697535475,0.13893376413570274,0.8452620693408806,-0.06645789839944329,0.1049645390070922,-0.18833141609887036,-0.052925829295564664,-0.17073170731707318,-0.2694236499745621
145,Discovery Inc. (Class C),Communication Services,DISCK,0.07318894697535475,0.13893376413570274,0.8167936781073527,-0.5121781489213639,0.1049645390070922,-0.0495797919991509,-0.0920114122681883,-0.07958921694480103,-0.9947144562334218
146,Dish Network,Communication Services,DISH,0.022883110300177093,0.1153977408456472,0.06747560251511049,-0.0072437451112588765,-0.7244909666661568,-0.8206803109177779,-0.009417263501553589,3.4257277308124765,5.175137198759246
147,Dollar General,Consumer Discretionary,DG,0.023779095238960248,0.4669313434415171,0.47939401629867745,0.18033969846494138,0.20240541009190222,0.22207238331228704,0.027909501495481596,0.2028683039834607,0.21776275257547056
148,Dollar Tree,Consumer Discretionary,DLTR,0.09903936514566149,-0.3041294642857143,-0.5207650526902188,-0.004512849745855304,0.46712109061748197,1.0206331370117794,-0.0014633835973786346,0.024596884394643345,0.05303124730337399
149,Dominion Energy,Utilities,D,0.048254860623096744,-0.05707762557077625,0.017844337341360577,0.0046927374301675975,-0.4907183212267958,-1.2638900267068633,-0.20262455516014236,-0.14421553090332806,-3.3234198435365703
150,Domino's Pizza,Consumer Discretionary,DPZ,-0.24101318552929885,-0.23592431515413015,-0.022165776423645197,0.05374057097567066,0.04972599047704609,-0.02690528882037172,0.05184218220631441,-0.008570572736775826,-0.16560379418680204
151,Dover Corporation,Industrials,DOV,-0.06738608991157301,0.03252742163180419,0.05590387537330373,-0.0946677383647586,-0.20606159937546636,-0.28838901753225277,0.16614537995897743,0.504250938465968,0.6153774637411675
152,Dow Inc.,Materials,DOW,-0.05202526941657377,-6.248730964467005,-7.938431049455565,-0.042532340258722066,1.3684719535783365,1.1033703682308615,-0.14493346980552713,-0.9225721784776902,-1.9448618441477803
153,DTE Energy Co.,Utilities,DTE,0.009297851875601153,-0.07777777777777778,-0.19368402837861223,-0.040025412960609914,0.3156626506024096,0.2667696775901166,-0.14526803441429517,-0.32783882783882784,-0.1895156508529898
154,Duke Energy,Utilities,DUK,-0.12060518731988473,-0.4250907205806117,-0.4998207379079571,-0.02523349172538096,0.3417493237150586,0.3841241569555915,-0.08875441250630359,-0.20900537634408603,-1.8561743797373005
155,Duke Realty Corp,Real Estate,DRE,-0.044975945700682474,-0.5627651951272534,-0.6230932581173305,-0.017815381277795857,-0.6165086087837216,-0.7749774203260075,0.053638086487107335,0.5046937648555857,1.0428134556574924
156,DuPont de Nemours Inc,Materials,DD,-0.04091411721341688,-0.28598848368522073,-0.5223403613852431,0.0032667179093005382,-2.6774193548387095,-4.509404586576899,-0.07527293621911511,-2.8461538461538463,-3.0462824186760344
157,DXC Technology,Information Technology,DXC,0.03504432075860647,1.0938592111832253,1.0390995087075003,-0.041027683728340966,-19.71276595744681,-44.04049960967994,-0.06500519210799585,0.9596361569073337,0.9413612580638608
158,E*Trade,Financials,ETFC,-0.11284513805522209,-0.3368421052631579,-0.3410753096215546,0.014884979702300407,0.015873015873015872,0.06359864399680636,-0.017333333333333333,0.03125,0.0880014767413241
159,Eastman Chemical,Materials,EMN,-0.05161290322580645,-0.8310626702997275,-0.9018976030005232,0.0163265306122449,4.935483870967742,8.981042403759835,-0.14145470771976795,-0.8532608695652174,-0.8950431456370264
160,Eaton Corporation,Industrials,ETN,-0.014301844185171246,-0.2422279792746114,-0.24303476699015605,-0.08571974035891562,0.11965811965811966,-0.020132067836515437,-0.1948214658592608,-0.8702290076335878,-0.8807148287545873
161,eBay Inc.,Consumer Discretionary,EBAY,0.06493016232540581,0.16353383458646617,0.8442368442368445,-0.1584544487770294,0.01615508885298869,5.598740941365932,0.2068239258635215,0.3052464228934817,-0.7672138567248024
162,Ecolab Inc.,Materials,ECL,0.0014929673380654287,-0.0624574540503744,-0.07358488185797726,-0.21001150747986191,-0.31711744418224724,-0.33082548069066947,-0.11087201218301,-0.4914938862307283,-8.184426604804495
163,Edison Int'l,Utilities,EIX,-0.20609462710505214,-0.5487421383647799,-0.6677558398220245,-0.06060606060606061,0.05226480836236934,0.2244402594685081,0.07060931899641577,0.6556291390728477,0.5816699706063297
164,Edwards Lifesciences,Health Care,EW,0.07321755027422304,0.05606523955147808,0.0181140117208311,-0.03866791585043863,0.15218790218790218,0.11266580210679591,-0.18047311065827942,-1.4738899748673555,-1.4018403026275432
165,Electronic Arts,Communication Services,EA,0.18175074183976261,0.34701492537313433,-0.592092584761918,-0.1293157564344005,0.11080332409972299,0.21637054220092275,0.05191059841384282,0.1745635910224439,-0.12679618025721096
166,Emerson Electric Company,Industrials,EMR,-0.16455441561054113,-0.46420323325635104,-0.5427365519617554,0.0024078979051288226,0.5711206896551724,0.5939230682289115,-0.05981263511890464,-0.3100137174211248,-0.21408733676062155
167,Entergy Corp.,Utilities,ETR,-0.2159696870795953,-0.5219731924935904,0.05218830552163878,-0.014265895465470173,0.6084171561921622,-0.6817197202566377,-0.005929105352345253,0.09894785819349804,1.9451484314233862
168,EOG Resources,Energy,EOG,-0.02409282761203705,0.04322919371611396,0.037874206229210665,0.11926553520322321,-0.9333314809476342,-0.9846037584674776,-0.7681158896221246,-19.868611617608753,-93.92548787699585
169,Equifax Inc.,Industrials,EFX,0.03437250199840128,-0.6126644736842105,-0.8855259983110145,0.057518215941708986,1.8853503184713376,11.098932946910814,0.025994362668336986,0.22737306843267108,-0.14900427904140753
170,Equinix,Real Estate,EQIX,0.014551012664571416,-0.08914426129661197,0.028577902398957678,0.019339724161777108,-0.05062332831186399,-0.050700793038880934,0.017707342534865722,0.13591560983310597,0.0997324128528852
171,Equity Residential,Real Estate,EQR,-0.0017894022433207568,0.11018750525975736,0.08509806193690427,-0.002324836713119536,0.032172479899841545,0.0646216277548624,-0.04220398077760142,-0.1545098540898204,-0.15235599468365224
172,Essex Property Trust Inc.,Real Estate,ESS,0.022982459965334177,-0.1244807511157095,0.2926565229230452,0.0452945799421896,0.15667771976859038,1.444963367140376,-0.05573863245379963,-0.12541362326354474,-0.7287385499912792
173,Estée Lauder Companies,Consumer Staples,EL,0.18716302952503208,-0.6649550706033376,-0.05901921671147673,-0.2766003460207612,-0.5823754789272031,-1.0109681029658646,-0.273542600896861,-5.981651376146789,-75.90276110444177
174,Everest Re Group Ltd.,Financials,RE,0.06134288277888439,1.2471588375756735,1.0844387843973662,0.03547972518919756,-1.1589028170318212,-0.9223206857618255,-0.0243969328848929,-7.77932240073254,10.546928042075065
175,Evergy,Utilities,EVRG,-0.2827079107505071,-0.6922220159643586,-0.820597751225294,-0.013167196889360197,0.19119420989143546,0.08938647239482893,0.06089370466553237,0.3756962025316456,0.9213899360760531
176,Eversource Energy,Utilities,ES,-0.057040067778588104,-0.14467302125921475,-0.2184123089505699,0.15875621584278962,0.23774867126605673,0.31515611306588526,-0.17729619694686485,-0.19562435079388632,-0.25902829578795566
177,Exelon Corp.,Utilities,EXC,-0.0657408444394669,-0.28898743532889876,-0.0030784370623635807,0.048549508511148406,0.2681912681912682,-0.24533961046357117,-0.16291299874242599,-0.5368852459016393,-0.10481125589039259
178,Expedia Group,Consumer Discretionary,EXPE,-0.2279370432827431,-0.7372742200328407,-0.8093268561452873,-0.19585001820167455,-9.0875,-18.84502907032895,-0.7437754640108647,0.34389489953632146,0.4352804282057249
179,Expeditors,Industrials,EXPD,-0.014417393022644956,-0.1268942144759138,-0.1427101943587245,-0.06996632176674046,-0.11802705999778197,-0.09873065993053358,0.3568961818510682,0.556857690735909,0.5220718069452619
180,Extra Space Storage,Real Estate,EXR,-0.005048814091643087,0.012340289477243941,0.03938358339791397,-0.009973168632612767,-0.0452731634729266,-0.035825602288144985,-0.015659403462755527,-0.04579142571775738,0.010686848710732548
181,Exxon Mobil Corp.,Energy,XOM,-0.006275424931411813,-0.25856885147324116,0.7953813610703168,-0.12519040365575018,-1.41889699918897,-1.107207984691006,-0.41457177059527694,-0.5982575024201355,-0.7700545989080219
182,F5 Networks,Information Technology,FFIV,-0.035710414168309654,0.06643478564081107,0.03708279455632516,0.02484432773293753,-0.3158294846119263,-0.37977668183024615,-0.00033764733507127444,0.04687089297235298,0.13223132271130444
183,Facebook Inc.,Communication Services,FB,0.19431225923408113,0.23284620737647876,0.04319248826291088,-0.15866616070581538,-0.33472567170918943,-0.22691314357566417,0.053560354062130014,0.011878499915153572,0.05226391139766333
184,Fastenal Co,Industrials,FAST,0.070561516171979,0.13562159899539555,0.1324607666580911,0.10387710314557425,0.1647622558053815,0.1798381371574613,-0.06341948310139164,-0.0819620253164557,-0.061326658322903634
185,Federal Realty Investment Trust,Real Estate,FRT,0.02223580554570052,0.8743325746133719,1.2365373844061132,-0.03174589900020489,-0.5134405093604054,-0.62859362462243,-0.23894764572006028,-0.43674045391989924,-0.8082263413560115
186,FedEx Corporation,Industrials,FDX,0.009408912491341492,-0.2581227436823105,-0.43749883035463644,-0.007376908560645051,0.15571776155717762,-2.064377146944581,0.11308906556054844,2.3473684210526318,4.699208402034867
187,Fidelity National Information Services,Information Technology,FIS,0.18426647767540752,-0.12142857142857143,-1.872741501922488,-0.07899461400359066,-0.12195121951219512,1.093570899450271,-0.037686809616634176,-0.5740740740740741,0.26666666666666666
188,Fifth Third Bancorp,Financials,FITB,0.14177598385469223,0.36574746008708275,0.35786495763166376,-0.16040653999116217,-0.9362380446333688,-0.9369439644532214,-0.02631578947368421,3.066666666666667,3.2554024428437205
189,First Republic Bank,Financials,FRC,0.048102466339859914,0.0785534549490282,0.04575380200033171,0.044119239215784596,-0.1205349486634373,-0.1234847126642855,0.007913326697053842,0.17151908281792125,0.16992620797079785
190,FirstEnergy Corp,Utilities,FE,-0.09787377657779278,-1.0866372980910426,-1.2844191849182145,0.013468013468013467,2.847457627118644,1.6641972901842284,-0.06902916205241787,3.7247706422018347,3.175667742882301
191,Fiserv Inc,Information Technology,FISV,0.29315856777493604,0.13002364066193853,0.0717192728588224,-0.06823238566131026,0.3158995815899582,0.5953023909985937,-0.08065799946935527,-0.7376788553259142,-0.994816003385467
192,FleetCor Technologies Inc,Information Technology,FLT,0.0261846448414796,-0.025353875694611124,0.04493922581058991,-0.054069290766239175,-0.37348657713936584,-0.36036875906360066,-0.20563975113940097,0.058850748570774644,0.09806567701304555
193,FLIR Systems,Information Technology,FLIR,0.037763555495195736,-0.27336398343818896,-0.9728544489760119,-0.07795004130507685,-0.47283222022829446,8.233441033925686,0.06895190531421107,2.5027197753991928,3.0693727582888632
194,Flowserve Corporation,Industrials,FLS,0.07187540138719414,-0.02125775830595108,0.020207663115717287,-0.1626275193765792,-0.76171069933135,-1.0088179758308156,0.03410784420044787,0.6784596117720726,15.160599571734474
195,FMC Corporation,Materials,FMC,0.18041999408459036,-0.29893683552220135,-1.035913411846913,0.04401570199615802,1.599464763603925,65.06526145115524,-0.07576,-0.08064516129032258,-0.10635309302811144
196,Ford Motor Company,Consumer Discretionary,F,0.07366855907001893,-0.7480916030534351,-4.980954176881011,-0.13584288052373159,-2.4017467248908297,-0.19108521623798028,-0.4355769230769231,-0.7715019255455713,1.5563929210578644
197,Fortinet,Information Technology,FTNT,0.12219178082191781,0.23076923076923078,0.439498817138351,-0.06103515625,-0.057432432432432436,-0.0915302209507577,0.06690934304038829,0.0456989247311828,0.13524061573507967
198,Fortive Corp,Industrials,FTV,0.07655913978494623,0.04059301094246382,-0.07178729689807978,-0.14427686775868956,-0.5943012211668928,-0.7820920857203479,-0.08304639626495477,0.5978260869565217,2.1052418046088928
199,Fortune Brands Home & Security,Industrials,FBHS,0.007882111034955449,0.14583333333333334,-0.014903865398214757,-0.04610676640598436,-0.19480519480519481,0.049519165650819506,-0.01917730091965495,0.11612903225806452,0.06900601398962396
200,Fox Corporation (Class A),Communication Services,FOXA,0.416572928383952,-0.7711978465679677,-0.39492046818727483,-0.08946532556908417,3.7705882352941176,-0.7366028065389464,-0.29709302325581394,-0.8520345252774353,0.5770105923891722
201,Fox Corporation (Class B),Communication Services,FOX,0.06128133704735376,0.06707317073170732,0.0938337801608579,0.416572928383952,-0.4014285714285714,-0.3968587434973989,-0.08946532556908417,-0.6539379474940334,-0.6985403881240669
202,Franklin Resources,Financials,BEN,-0.02740103270223752,0.0030651340996168583,0.15224293739314504,-0.052665109365045655,-0.0932009167303285,-0.7727124991167951,-0.11223193603825748,-0.2875596742488065,2.679495150460084
203,Freeport-McMoRan Inc.,Materials,FCX,0.2404059625753251,14.135593220338983,1.0434904601571269,-0.2845819483508054,-1.6516129032258065,-55.54032258064516,0.091493924231594,1.617821782178218,1.1074966730740796
204,Gap Inc.,Consumer Discretionary,GPS,0.16908454227113556,-2.1085972850678734,-2.3248643712735673,-0.5492083868207103,-4.077551020408163,-4.078816136225421,0.5543426672994779,1.0120578778135048,0.9338303969856869
205,Garmin Ltd.,Consumer Discretionary,GRMN,0.17963618773029902,0.0576111068614702,0.5811690760527971,-0.22329600301932806,-0.3581655052201806,-0.5543294483047388,0.016071570409340877,0.061454119290970353,0.14322241514639764
206,Gartner Inc,Information Technology,IT,0.20288914964687726,0.9688345119817201,0.6406298036804428,-0.1533885116074626,-0.0838921984148554,0.11603378351246794,-0.044907649591565735,-0.2009894321589506,-0.26424802110817946
207,General Dynamics,Industrials,GD,0.1036779018543182,0.09210526315789473,0.11738917103695258,-0.1878771001578019,-0.2914156626506024,-0.30569764988337816,0.058863870156589324,-0.10626992561105207,-0.10544321056608726
208,General Electric,Industrials,GE,0.12320205479452055,14.104575163398692,1.077237391940849,-0.21781385776354906,5.678304239401497,7.497840690978887,-0.13511669833844955,-1.2068707991038088,-1.3207318106101247
209,General Mills,Consumer Staples,GIS,-0.054401918204849804,-0.19051580698835274,-0.2187865689736967,0.2015884027462144,0.25033034796652476,0.36873498690993484,-0.13119649611785786,0.041568811648661344,0.01632717449174781
210,General Motors,Consumer Discretionary,GM,-0.13100104304682433,-1.2404513888888888,-1.083208106135417,0.06108479854668137,2.1859205776173285,2.5050125313283207,-0.48705249319759086,-2.8477929984779298,-3.5925944066219326
211,Genuine Parts,Consumer Discretionary,GPC,-0.13039489064293847,6.837513935340023,14.48140868140868,-0.06580263631800995,-2.7241859582992545,-5.139206889984552,0.1430359745837744,-2.0232026536960968,-1.0715722637028933
212,Gilead Sciences,Health Care,GILD,0.04907209136331192,1.7420230821452818,3.3014605922848537,-0.05630209219254975,1.1976212259835315,-0.4228913556094264,-0.07299927901946647,-2.24188176519567,-3.1785369208849876
213,Global Payments Inc.,Information Technology,GPN,0.7973481406331803,0.12712813941862938,-0.367548988474399,-0.04234060332202916,0.24376280829110633,0.40960510381900356,-0.12168850776266837,-0.55908500321749,-0.7394866422210582
214,Globe Life Inc.,Financials,GL,0.00721210176015708,-0.0776160104908652,-0.07174143625761853,0.025619538550596798,-0.09637303606769256,-0.10193303928243684,0.02574395802872624,0.050619275999088185,0.0648502188703128
215,Goldman Sachs Group,Financials,GS,0.08659904717996005,-0.03932119205298013,0.04049303147353073,-0.1386747754755675,-0.4192158552348126,-0.3562014278185041,0.26313628899835795,-0.04228486646884273,-0.6878285772122957
216,Grainger (W.W.) Inc.,Industrials,GWW,-0.0339328130302002,-0.46449704142011833,-0.5543082694138066,0.05409202669476642,-0.12154696132596685,0.6831072168833615,-0.0546484505164945,0.2893081761006289,-0.33981110893423017
217,H&R Block,Consumer Discretionary,HRB,2.2288667359033836,0.37132475621964334,0.2959720158885693,2.484850877784305,5.374669078136877,4.577237354085603,-0.6678203025171443,-0.7708840129899699,-0.8032723788964611
218,Halliburton Co.,Energy,HAL,-0.06468468468468469,-4.082089552238806,-6.590598645919943,-0.02966673088036987,0.5526634382566586,0.3847579792743362,-0.36549533452451854,-1.5859269282814614,-0.6498692059983943
219,Hanesbrands Inc,Consumer Discretionary,HBI,-0.062112506541358255,-0.11802147125550498,-0.044235898833745485,-0.24816776651123212,-0.8565478166939169,-1.044673959542871,0.32079695426073823,6.076941107530033,21.949840401276788
220,Hartford Financial Svc.Gp.,Financials,HIG,0.005662751677852349,0.029166666666666667,0.027387904244783677,-0.01397288842544317,-0.4493927125506073,-0.4974106697689879,-0.02284263959390863,0.5906862745098039,0.7228777016481045
221,Hasbro Inc.,Consumer Discretionary,HAS,-0.0934284678571814,-0.3594428182093469,0.19957946800313003,-0.22579511164861238,-1.1222975102426727,-1.2528408807975382,-0.22186835749884676,1.0934157969333849,0.5132840965041853
222,HCA Healthcare,Health Care,HCA,0.06530644398928628,0.4223471539002108,0.7536253278977072,-0.04895363454854692,-0.3952569169960474,-0.45330449535699946,-0.1394137314361247,0.6127450980392157,0.8707180422628635
223,Healthpeak Properties,Real Estate,PEAK,-0.011673491693790186,3.8818201193520885,1.9267430652243762,0.10054524150305347,0.22031826417236036,5.073847220617127,0.005622489959839358,-0.7994955638236978,-0.8180261430446943
224,Henry Schein,Health Care,HSIC,0.06384570587862484,0.04880394021303647,1.367662759109119,-0.08994953429094162,-0.11444273533875945,-0.5935898351697413,-0.30650948527114036,-1.0427515601184827,-1.0833232635036416
225,Hess Corporation,Energy,HES,0.06518987341772152,-0.8571428571428571,-0.046473467174635935,-0.1954842543077837,-157.46666666666667,-9.912585219525496,-0.3847858197932053,0.9309757136770345,0.8689064122379672
226,Hewlett Packard Enterprise,Information Technology,HPE,-0.03686763686763687,-0.5628342245989305,-0.3015115573453963,-0.13527126205209383,-3.6574923547400613,-3.5113138253761402,0.13429855217174239,0.9792865362485615,1.01088152970406
227,Hilton Worldwide Holdings Inc,Consumer Discretionary,HLT,-0.010855949895615866,-0.32947976878612717,-0.38380000000000003,-0.18953144786829887,-0.8045977011494253,-0.8956669912366115,-0.70625,-5.4411764705882355,-25.14605692953803
228,HollyFrontier Corp,Energy,HFC,-0.00970433201019339,-0.6973070371316302,-0.7644582261886754,-0.2239543776563892,-4.376736877143277,-6.035481108851547,-0.3933531242786083,0.564491984493956,0.4200684429234906
229,Hologic,Health Care,HOLX,-0.01778496362166532,2.4427745664739886,4.11672363865967,-0.11099353321575543,0.2532051282051282,-0.7456688182859699,0.08834810210289644,0.22122762148337596,0.4509847007443622
230,Home Depot,Consumer Discretionary,HD,-0.052933181500936705,-0.13782619711173044,-0.09906838187651122,0.09611356760530602,-0.03732001175433441,-0.08588230650826854,0.34653220099079973,0.8519536019536019,0.9296230732697206
231,Honeywell Int'l Inc.,Industrials,HON,0.04512436715826546,-0.10116929334011185,-0.032987882367681645,-0.10878264532434709,0.09445701357466063,0.020351312331100005,-0.11650714876521329,-0.37002583979328163,-0.30766160851148744
232,Hormel Foods Corp.,Consumer Staples,HRL,-0.04680327465817687,-0.12619471893730763,-0.05120783228690001,0.015949697076958307,0.04624796782750064,-0.06500818771170283,-0.016928211553108096,-0.14953997137599673,-0.10935438209256018
233,Host Hotels & Resorts,Real Estate,HST,0.05705229793977813,-0.15671641791044777,-0.7803088574640554,-0.21139430284857572,-1.0973451327433628,-1.038064458209893,-0.9020912547528517,-31.09090909090909,-116.74056603773585
234,Howmet Aerospace,Industrials,HWM,-0.04439449283506603,0.27607361963190186,2.052241677891091,-0.5195530726256983,-0.3798076923076923,-0.22636721828211187,-0.2331701346389229,-0.7131782945736435,-1.448550532727606
235,HP Inc.,Information Technology,HPQ,-0.051210488738884924,-0.0836864406779661,0.7773270055113288,-0.14701053495690244,-0.04508670520231214,0.14251259744175032,0.14636298019087338,-0.1053268765133172,-0.027800814234016962
236,Humana Inc.,Health Care,HUM,0.0024837007140639552,-0.5829493087557603,-0.253081700814849,0.16358005574481263,1.9668508287292819,-0.07248592367271052,0.011710848504205259,1.2672253258845438,2.8585351472012808
237,Huntington Bancshares,Financials,HBAN,-0.030303030303030304,-0.15261958997722094,-0.1444921720454417,-0.0008680555555555555,-0.8440860215053764,-0.8467281075545866,0.02780191138140747,2.1206896551724137,2.142672413793104
238,Huntington Ingalls Industries,Industrials,HII,0.08697611536728256,-0.1308411214953271,-0.03714157298561209,-0.061774461028192375,0.15591397849462366,0.17421638608180545,-0.1042863455589925,-0.7348837209302326,-0.6918604651162791
239,IDEX Corporation,Industrials,IEX,-0.02923366749646774,-0.05355341586428244,-0.07924583242338208,-0.019034747696770778,0.04298927504043287,0.05478953859776742,-0.05587068643580246,-0.20970980627550181,-0.30053067893924185
240,IDEXX Laboratories,Health Care,IDXX,0.00023624531846034135,-0.17289452225290053,-0.1647227502658117,0.03450348998919805,0.24815144727624944,0.24374626318733253,0.017971184795381394,0.33897800103932096,0.33654845162590896
241,IHS Markit Ltd.,Industrials,INFO,-0.035344519814352014,1.311336032388664,1.4145978352713955,-0.0501480384900074,-0.7475915221579962,-0.8506832194634226,0.04539255795830898,0.8126301179736294,1.2662239830366608
242,Illinois Tool Works,Industrials,ITW,-0.002874389192296637,-0.05069124423963134,-0.024574873345638872,-0.06947247045258,-0.07645631067961164,-0.10899455455012126,-0.2057001239157373,-0.4099868593955322,-0.43231228924373455
243,Illumina Inc,Health Care,ILMN,0.04961411245865491,-0.12987012987012986,0.014515394540440728,-0.0976890756302521,-0.2947761194029851,-0.2712605125839293,-0.2630966239813737,-0.49206349206349204,-0.7283218697601205
244,Incyte,Health Care,INCY,0.05041507956220392,-0.2926531463116829,-0.13720795979353445,-0.018781854677945214,-7.988927248231728,-7.543756764734823,0.2102630222670961,1.347547605134909,1.396047166945847
245,Ingersoll Rand,Industrials,IR,0.015250544662309368,-0.34705075445816186,-0.3800921006021963,0.3204027731924728,-2.4453781512605044,-2.0833469387755104,0.5806975871983998,0.24127906976744187,-2.2092532589857585
246,Intel Corp.,Information Technology,INTC,0.05310057321521626,0.05428881650380022,0.1691051856456711,-0.018852986293235688,0.03545681918493453,-0.16894026194349668,-0.005043373007867662,-0.19053708439897699,-0.09232585596221962
247,Intercontinental Exchange,Financials,ICE,-0.02844311377245509,-0.11898016997167139,-0.15161609603984624,0.20107858243451462,0.4180064308681672,0.4691965125760522,-0.10519563822963438,-0.1564625850340136,-0.1865911865911866
248,International Business Machines,Information Technology,IBM,0.2079542933214999,1.6217990807616547,1.1929267146549332,-0.19313955090232815,-1.0125219133483596,-0.6800530846310253,0.03141540037561892,32.42,0.15743848513216283
249,International Flavors & Fragrances,Materials,IFF,0.01295937570274866,-0.3675053069358402,-0.34476386036960993,0.04950111741286789,0.6799972602505159,0.4946248279808703,-0.11025170765306161,-0.39165842769923864,-0.30868316696294273
250,International Paper,Materials,IP,-0.01257183908045977,-0.12033898305084746,-0.5215572234801898,-0.026555110949436158,-0.8535645472061657,-1.8627987987987988,-0.09080717488789238,3.776315789473684,2.884139889736593
251,Interpublic Group,Communication Services,IPG,0.19018908166194987,0.714600146735143,0.9755358917333083,-0.18678061892618375,-0.8874625588361147,-0.9856283982849888,-0.1415797948978727,-0.6083650190114068,-10.758333333333333
252,Intuit Inc.,Information Technology,INTU,0.455793991416309,26.0,3.210504376823676,0.7700471698113207,4.233333333333333,3.516670516670517,-0.39506995336442374,-0.6581740976645435,-0.5894823748313468
253,Intuitive Surgical Inc.,Health Care,ISRG,-0.13946935900446114,-0.28822937625754524,-0.12356780907023551,-0.22501136880400183,-0.7151943462897526,-0.7829115810551578,0.05433634549935454,2.3548387096774195,3.7175623580770654
254,Invesco Ltd.,Financials,IVZ,0.0129024758805068,0.14358415121773901,0.05201484409664805,-0.08256828092724351,0.007628734901462174,-0.4122045206188532,-0.11251485396209894,-0.6305993690851736,-0.2978147423352902
255,IPG Photonics Corp.,Information Technology,IPGP,-0.0683938044224611,-0.9967226380740442,-1.078598121212689,-0.18714920734312374,183.34567901234567,9.081506196377504,0.18924980541000314,0.053866416644343246,0.052934237687997536
256,IQVIA Holdings Inc.,Health Care,IQV,-0.04870466321243523,0.16265060240963855,4.1564115185823285,-0.08460421205519245,-0.7409326424870466,-1.2875349037015824,0.10511701705672352,2.74,-5.399070385126162
257,Iron Mountain Incorporated,Real Estate,IRM,0.016348717408004337,-0.07786140669608098,-0.650332647553905,-0.01005844811456201,-0.33275425332647496,0.6952701153816767,-0.08092962588340752,-0.042006661721284054,-1.1108807355990264
258,J. B. Hunt Transport Services,Industrials,JBHT,0.03666517180982036,0.22168805328186247,0.22377037252619328,-0.0691737092727329,-0.24544191149579422,-0.2715152055649693,-0.0593000079795653,0.13210461351548716,0.17675623839546234
259,Jack Henry & Associates,Information Technology,JKHY,-0.0431182292439584,-0.2071547632142283,-0.1918785140215929,0.024544341821773768,-0.018846580722274395,0.025044550916094876,-0.043942096756915364,-0.1646870717222476,-0.1690193628981887
